I: (state)
	(24) 1.0
F: (state)
	(0) 0.250460166226
	(1) 0.0240514541116
	(2) 0.0308268422718
	(3) 0.0708544212482
	(4) 0.404308011438
	(5) 0.180835937062
	(7) 0.493702072514
	(8) 0.0360405445016
	(9) 0.325941283793
	(10) 0.29739518303
	(11) 0.349106180052
	(13) 0.132055019687
	(14) 0.251042775204
	(15) 0.293802117844
	(16) 0.0332534839117
	(17) 0.275022068005
	(19) 0.116721884639
	(22) 0.142295089965
	(23) 0.229748988388
S: (state,symbol) 
	(0,0) 0.338779674091
	(0,1) 0.367947733724
	(0,2) 0.154792268402
	(0,3) 0.138480323784
	(1,1) 0.315862909759
	(1,2) 0.0788370560316
	(1,3) 0.60530003421
	(2,0) 0.0136239247326
	(2,1) 0.678877912405
	(2,2) 0.307498162862
	(3,1) 0.706729563187
	(3,2) 0.293270436813
	(4,0) 0.826357543628
	(4,1) 0.162776953675
	(4,2) 0.00133416789016
	(4,3) 0.00953133480699
	(5,0) 0.497951466905
	(5,1) 0.0142441955721
	(5,2) 0.0762194480989
	(5,3) 0.411584889424
	(6,1) 0.173251951346
	(6,3) 0.826748048654
	(7,0) 0.0495017109778
	(7,1) 0.649052037562
	(7,2) 0.257341049145
	(7,3) 0.0441052023148
	(8,0) 0.201359953199
	(8,1) 0.247653412627
	(8,2) 0.388219654304
	(8,3) 0.162766979871
	(9,0) 0.0569188436247
	(9,1) 0.319106393911
	(9,2) 0.0267301029684
	(9,3) 0.597244659496
	(10,0) 0.282366959375
	(10,3) 0.717633040625
	(11,0) 0.465311944975
	(11,1) 0.0837009064534
	(11,2) 0.450987148571
	(12,0) 0.179857422763
	(12,1) 0.262143647641
	(12,3) 0.557998929596
	(13,0) 0.0343579546821
	(13,1) 0.0989892240316
	(13,2) 0.79572111442
	(13,3) 0.0709317068666
	(14,0) 0.306604229799
	(14,1) 0.391075599195
	(14,3) 0.302320171006
	(15,0) 0.373862666604
	(15,1) 0.180417176537
	(15,2) 0.0682064865345
	(15,3) 0.377513670324
	(16,0) 0.0262538665722
	(16,1) 0.0627827590602
	(16,2) 0.0343183455693
	(16,3) 0.876645028798
	(17,0) 0.61330213767
	(17,2) 0.174046846174
	(17,3) 0.212651016156
	(18,0) 0.0949940195127
	(18,1) 0.0307339153083
	(18,2) 0.0721192319126
	(18,3) 0.802152833266
	(19,1) 0.671999290553
	(19,2) 0.0101046522878
	(19,3) 0.317896057159
	(20,0) 0.685805568853
	(20,1) 0.103928535555
	(20,3) 0.210265895591
	(21,0) 0.300488195851
	(21,2) 0.699511804149
	(22,0) 0.844163767975
	(22,1) 0.019612274497
	(22,2) 0.0634835530686
	(22,3) 0.0727404044593
	(23,0) 0.558979482564
	(23,1) 0.441020517436
	(24,3) 1.0
T: (state,symbol,state) 
	(0,0,3) 0.259176731602
	(0,0,9) 0.0412710529845
	(0,0,16) 0.699552215413
	(0,1,8) 0.539936571393
	(0,1,11) 0.133043390715
	(0,1,19) 0.327020037892
	(0,2,22) 1.0
	(0,3,6) 0.37119507794
	(0,3,7) 0.567399408288
	(0,3,8) 0.0614055137726
	(1,1,16) 1.0
	(1,2,7) 1.0
	(1,3,10) 0.853077182803
	(1,3,19) 0.00886212324718
	(1,3,23) 0.13806069395
	(2,0,23) 1.0
	(2,1,2) 0.663572669668
	(2,1,5) 0.261631339363
	(2,1,12) 0.0747959909684
	(2,2,20) 1.0
	(3,1,18) 0.778044983945
	(3,1,21) 0.221955016055
	(3,2,15) 1.0
	(4,0,2) 0.272365829493
	(4,0,11) 0.727634170507
	(4,1,4) 0.123949635069
	(4,1,12) 0.0880083086246
	(4,1,18) 0.788042056306
	(4,2,5) 0.349407994557
	(4,2,16) 0.650592005443
	(4,3,3) 1.0
	(5,0,7) 1.0
	(5,1,1) 0.0878687807711
	(5,1,7) 0.0809267884362
	(5,1,17) 0.300370547742
	(5,1,24) 0.53083388305
	(5,2,7) 0.291265450782
	(5,2,13) 0.0629669332265
	(5,2,16) 0.645767615992
	(5,3,7) 0.523193272996
	(5,3,9) 0.476806727004
	(6,1,6) 1.0
	(6,3,4) 0.949191310179
	(6,3,15) 0.00180851320283
	(6,3,19) 0.0490001766181
	(7,0,0) 0.761365820954
	(7,0,22) 0.238634179046
	(7,1,9) 0.902964415925
	(7,1,13) 0.0970355840749
	(7,2,0) 0.671944387047
	(7,2,20) 0.328055612953
	(7,3,15) 0.803878424922
	(7,3,16) 0.196121575078
	(8,0,13) 0.00666220750455
	(8,0,15) 0.458930841395
	(8,0,18) 0.5344069511
	(8,1,18) 0.519782017185
	(8,1,24) 0.480217982815
	(8,2,4) 0.906259754174
	(8,2,6) 0.0937402458255
	(8,3,8) 1.0
	(9,0,12) 0.800676469655
	(9,0,24) 0.199323530345
	(9,1,11) 0.295727639533
	(9,1,23) 0.704272360467
	(9,2,14) 0.756899962998
	(9,2,15) 0.0842757633175
	(9,2,20) 0.140452824089
	(9,2,24) 0.0183714495958
	(9,3,18) 1.0
	(10,0,4) 1.0
	(10,3,9) 0.408660016925
	(10,3,19) 0.166047389244
	(10,3,22) 0.425292593831
	(11,0,14) 1.0
	(11,1,2) 0.310946468924
	(11,1,6) 0.0961127730205
	(11,1,13) 0.592940758056
	(11,2,0) 1.0
	(12,0,1) 0.708593896744
	(12,0,20) 0.291406103256
	(12,1,2) 1.0
	(12,3,21) 1.0
	(13,0,12) 0.617787904154
	(13,0,16) 0.358678355857
	(13,0,23) 0.023533739989
	(13,1,7) 0.725048794954
	(13,1,21) 0.274951205046
	(13,2,6) 1.0
	(13,3,18) 1.0
	(14,0,7) 0.351811784455
	(14,0,9) 0.648188215545
	(14,1,6) 1.0
	(14,3,10) 0.781961370664
	(14,3,16) 0.218038629336
	(15,0,17) 0.58291131802
	(15,0,23) 0.41708868198
	(15,1,14) 0.0630108546074
	(15,1,23) 0.936989145393
	(15,2,13) 1.0
	(15,3,0) 1.0
	(16,0,5) 0.145823361718
	(16,0,8) 0.0569914559897
	(16,0,13) 0.445935541187
	(16,0,21) 0.351249641105
	(16,1,2) 0.102119873715
	(16,1,11) 0.897880126285
	(16,2,10) 0.761036724805
	(16,2,18) 0.0174840072937
	(16,2,21) 0.221479267901
	(16,3,23) 1.0
	(17,0,11) 1.0
	(17,2,12) 0.543165011821
	(17,2,20) 0.456834988179
	(17,3,10) 0.278564595953
	(17,3,14) 0.721435404047
	(18,0,5) 1.0
	(18,1,12) 0.87374348766
	(18,1,24) 0.12625651234
	(18,2,7) 0.425514713286
	(18,2,24) 0.574485286714
	(18,3,16) 0.369037789537
	(18,3,24) 0.630962210463
	(19,1,8) 0.0734320091086
	(19,1,19) 0.926567990891
	(19,2,2) 0.481457533758
	(19,2,6) 0.169861539004
	(19,2,13) 0.348680927238
	(19,3,12) 0.162961876433
	(19,3,14) 0.837038123567
	(20,0,13) 0.180322542441
	(20,0,16) 0.52039110202
	(20,0,24) 0.29928635554
	(20,1,6) 1.0
	(20,3,3) 0.581188956102
	(20,3,8) 0.418811043898
	(21,0,3) 0.922299035883
	(21,0,21) 0.0777009641167
	(21,2,2) 0.514649371967
	(21,2,6) 0.238088840407
	(21,2,22) 0.247261787626
	(22,0,6) 0.929666278178
	(22,0,22) 0.0703337218216
	(22,1,11) 0.969116422406
	(22,1,13) 0.0308835775938
	(22,2,15) 0.583839540799
	(22,2,17) 0.270267891935
	(22,2,23) 0.145892567266
	(22,3,23) 1.0
	(23,0,0) 0.376548972397
	(23,0,3) 0.623451027603
	(23,1,21) 0.736718922488
	(23,1,24) 0.263281077512
	(24,3,0) 0.240101682829
	(24,3,6) 0.293311890032
	(24,3,20) 0.46658642714
