I: (state)
	(5) 0.949772557431
	(10) 0.0502274425686
F: (state)
	(0) 0.0750303206468
	(1) 0.51520655145
	(3) 0.149220537916
	(4) 0.0733564841785
	(6) 0.288374098815
	(7) 0.149889479153
	(9) 0.172576401284
	(10) 0.162741407638
	(11) 0.201476043284
	(12) 0.443535705372
	(14) 0.0110400360336
	(15) 0.0107927674389
	(16) 0.152601430265
	(17) 0.432907399108
	(19) 0.0672433324535
	(20) 0.121273580811
	(21) 0.509300763371
S: (state,symbol) 
	(0,0) 0.0730507997886
	(0,1) 0.0256461464826
	(0,3) 0.34537586206
	(0,4) 0.189981048139
	(0,5) 0.36594614353
	(1,0) 0.946870987499
	(1,1) 0.053129012501
	(2,0) 0.246873294551
	(2,1) 0.382323864109
	(2,2) 0.270981613604
	(2,5) 0.0998212277358
	(3,0) 0.139786481821
	(3,2) 0.409982524622
	(3,3) 0.241391961372
	(3,4) 0.208839032186
	(4,0) 0.262505554357
	(4,3) 0.0187229000308
	(4,4) 0.127981752426
	(4,5) 0.590789793186
	(5,0) 0.087727775567
	(5,1) 0.448328688517
	(5,2) 0.167249535772
	(5,3) 0.0546241954327
	(5,4) 0.200121619354
	(5,5) 0.0419481853575
	(6,0) 0.11286046332
	(6,1) 0.195265944189
	(6,2) 0.150973595824
	(6,3) 0.0807789644643
	(6,4) 0.281701519828
	(6,5) 0.178419512375
	(7,0) 0.101977184183
	(7,1) 0.079765923768
	(7,2) 0.0110110507911
	(7,3) 0.340374926295
	(7,4) 0.39059139722
	(7,5) 0.0762795177439
	(8,1) 0.193059895658
	(8,3) 0.0693010206205
	(8,4) 0.700715259678
	(8,5) 0.0369238240436
	(9,0) 0.372881190302
	(9,1) 0.441605625942
	(9,2) 0.0085262545272
	(9,3) 0.0613693928322
	(9,5) 0.115617536397
	(10,0) 0.231038551764
	(10,2) 0.500859747717
	(10,4) 0.136121952189
	(10,5) 0.13197974833
	(11,2) 0.0489987331537
	(11,3) 0.413509486595
	(11,4) 0.182149736123
	(11,5) 0.355342044128
	(12,1) 0.4488272953
	(12,3) 0.5511727047
	(13,0) 0.214728549752
	(13,1) 0.0914372800097
	(13,2) 0.0875442226524
	(13,3) 0.0931250469077
	(13,4) 0.366553890773
	(13,5) 0.146611009905
	(14,1) 0.0576106380412
	(14,2) 0.395250129514
	(14,3) 0.0607171176551
	(14,5) 0.48642211479
	(15,0) 0.442177476213
	(15,1) 0.0163485828713
	(15,2) 0.394455588171
	(15,3) 0.0576302380789
	(15,4) 0.0485646901973
	(15,5) 0.040823424469
	(16,0) 0.225127966563
	(16,1) 0.0239225954888
	(16,2) 0.201196487471
	(16,3) 0.208480991986
	(16,4) 0.328479477238
	(16,5) 0.0127924812534
	(17,0) 0.254584244967
	(17,1) 0.138913947322
	(17,2) 0.0569460912959
	(17,3) 0.00432009280806
	(17,4) 0.18486653895
	(17,5) 0.360369084656
	(18,1) 0.0918873969397
	(18,3) 0.140783660624
	(18,4) 0.767328942436
	(19,0) 0.22251644569
	(19,1) 0.0199642213261
	(19,2) 0.181842368803
	(19,3) 0.0808987212309
	(19,4) 0.0155871061972
	(19,5) 0.479191136752
	(20,1) 0.258367570465
	(20,4) 0.134329890793
	(20,5) 0.607302538742
	(21,0) 0.188373220618
	(21,1) 0.0240296187824
	(21,2) 0.0136270341455
	(21,3) 0.288079914258
	(21,4) 0.485890212196
	(22,3) 0.221399646463
	(22,5) 0.778600353537
T: (state,symbol,state) 
	(0,0,4) 0.178279437575
	(0,0,16) 0.125917668304
	(0,0,17) 0.604524091351
	(0,0,20) 0.0912788027697
	(0,1,4) 0.178279437575
	(0,1,16) 0.125917668304
	(0,1,17) 0.604524091351
	(0,1,20) 0.0912788027697
	(0,2,4) 0.178279437575
	(0,2,16) 0.125917668304
	(0,2,17) 0.604524091351
	(0,2,20) 0.0912788027697
	(0,3,4) 0.178279437575
	(0,3,16) 0.125917668304
	(0,3,17) 0.604524091351
	(0,3,20) 0.0912788027697
	(0,4,4) 0.178279437575
	(0,4,16) 0.125917668304
	(0,4,17) 0.604524091351
