I: (state)
	(0) 0.845638837223
	(28) 0.0618994533639
	(46) 0.0924617094135
F: (state)
	(1) 0.0942839570549
	(2) 0.87602975788
	(3) 0.971402080161
	(5) 0.695442825764
	(6) 0.335495645287
	(7) 0.542426599336
	(9) 0.0887299729918
	(13) 0.377295926468
	(16) 0.204517764479
	(17) 0.094982438263
	(20) 0.0958672531881
	(27) 0.23653379964
	(28) 0.26967933207
	(35) 0.163970198744
	(41) 0.40136890311
	(42) 0.420255779545
	(44) 0.26981030902
S: (state,symbol) 
	(0,5) 0.154732871759
	(0,6) 0.845267128241
	(1,6) 0.828665612951
	(1,7) 0.171334387049
	(2,2) 1.0
	(3,4) 1.0
	(4,1) 0.00491912716782
	(4,2) 0.133914131608
	(4,5) 0.861166741224
	(5,4) 1.0
	(6,0) 0.722093474524
	(6,3) 0.258974331198
	(6,4) 0.0189321942789
	(7,7) 1.0
	(8,0) 0.324891123831
	(8,6) 0.675108876169
	(9,0) 0.0228729307789
	(9,3) 0.150591016364
	(9,4) 0.0987676862653
	(9,7) 0.727768366592
	(10,2) 0.937978939363
	(10,6) 0.0620210606371
	(11,3) 1.0
	(12,2) 0.195561238976
	(12,4) 0.804438761024
	(13,2) 0.718690456627
	(13,6) 0.281309543373
	(14,5) 0.285859698678
	(14,7) 0.714140301322
	(15,3) 0.131347230511
	(15,4) 0.44800149366
	(15,6) 0.420651275829
	(16,0) 0.11920589858
	(16,1) 0.366058256109
	(16,4) 0.377742084478
	(16,5) 0.00538072209931
	(16,6) 0.128736533138
	(16,7) 0.00287650559508
	(17,0) 0.0930995915377
	(17,1) 0.0721361180733
	(17,2) 0.400127152455
	(17,3) 0.0113178742983
	(17,6) 0.203284385442
	(17,7) 0.220034878194
	(18,2) 0.0712068565875
	(18,3) 0.337304879379
	(18,5) 0.389137881341
	(18,6) 0.160645114285
	(18,7) 0.041705268408
	(19,0) 0.138200282748
	(19,4) 0.213376575162
	(19,5) 0.473852795175
	(19,6) 0.174570346914
	(20,1) 0.536262643036
	(20,2) 0.0425857560923
	(20,6) 0.421151600871
	(21,2) 0.42717425141
	(21,6) 0.57282574859
	(22,2) 0.154722739797
	(22,5) 0.26038062367
	(22,7) 0.584896636532
	(23,2) 0.17018046688
	(23,4) 0.011845859977
	(23,7) 0.817973673143
	(24,1) 0.0985169879943
	(24,2) 0.0740563397843
	(24,3) 0.0641758206648
	(24,6) 0.0493537328788
	(24,7) 0.713897118678
	(25,1) 0.016091983099
	(25,3) 0.0545952761859
	(25,4) 0.0217593155889
	(25,5) 0.21283254513
	(25,6) 0.694720879996
	(26,0) 0.142312520776
	(26,2) 0.146502624613
	(26,3) 0.220205424642
	(26,4) 0.490979429969
	(27,1) 0.903623308362
	(27,4) 0.0915587086548
	(27,6) 0.00481798298288
	(28,1) 0.0393736467655
	(28,3) 0.170980387052
	(28,5) 0.112010566606
	(28,6) 0.00532456913193
	(28,7) 0.672310830444
	(29,3) 0.975535776109
	(29,5) 0.0244642238906
	(30,0) 0.542478996839
	(30,7) 0.457521003161
	(31,4) 0.326567438342
	(31,5) 0.116375064215
	(31,6) 0.164237067589
	(31,7) 0.392820429854
	(32,4) 0.0195039414561
	(32,6) 0.980496058544
	(33,2) 1.0
	(34,1) 0.57900653655
	(34,5) 0.315087729218
	(34,6) 0.105905734232
	(35,1) 0.684637091689
	(35,2) 0.315362908311
	(36,1) 0.2778468376
	(36,6) 0.7221531624
	(37,2) 0.186205007819
	(37,4) 0.813794992181
	(38,5) 0.91396539182
	(38,6) 0.0860346081804
	(39,0) 0.31731779757
	(39,2) 0.31190854831
	(39,3) 0.37077365412
	(40,1) 0.0952901829582
	(40,3) 0.156307831162
	(40,4) 0.0501889312784
	(40,5) 0.0323831332761
	(40,7) 0.665829921325
	(41,2) 0.1463345247
	(41,5) 0.724861532701
	(41,7) 0.128803942599
	(42,0) 0.31699701579
	(42,5) 0.0685211579609
	(42,6) 0.614481826249
	(43,4) 1.0
	(44,1) 0.547061073299
	(44,5) 0.246719333918
	(44,7) 0.206219592783
	(45,0) 0.474838091911
	(45,1) 0.103687911384
	(45,5) 0.106342429442
	(45,6) 0.315131567263
	(46,0) 0.324703112502
	(46,1) 0.122909011267
	(46,2) 0.060385485704
	(46,3) 0.349757957948
	(46,6) 0.142244432579
	(47,0) 0.32345586113
	(47,1) 0.641033604318
	(47,4) 0.0282929379352
	(47,7) 0.00721759661651
	(48,2) 0.404824608882
	(48,4) 0.135679826009
	(48,6) 0.459495565109
T: (state,symbol,state) 
	(0,5,17) 0.111386168572
	(0,5,21) 0.888613831428
	(0,6,29) 0.760542713498
	(0,6,33) 0.152867069027
	(0,6,39) 0.0865902174746
	(1,6,29) 0.641900490434
	(1,6,36) 0.358099509566
	(1,7,9) 0.514044987594
	(1,7,34) 0.485955012406
	(2,2,6) 0.658040030435
	(2,2,7) 0.341959969565
	(3,4,2) 0.463055330631
	(3,4,29) 0.536944669369
	(4,1,4) 0.013400048709
	(4,1,20) 0.00978658775118
	(4,1,25) 0.280872898536
	(4,1,38) 0.695940465003
	(4,2,9) 0.756568384863
	(4,2,23) 0.243431615137
	(4,5,36) 1.0
	(5,4,16) 0.765727878039
	(5,4,23) 0.234272121961
	(6,0,2) 0.447472807816
	(6,0,3) 0.27027902879
	(6,0,16) 0.0528326366688
	(6,0,19) 0.0599262568102
	(6,0,26) 0.169489269915
	(6,3,15) 0.265398648526
	(6,3,39) 0.734601351474
	(6,4,10) 0.995176094094
	(6,4,24) 0.0048239059064
	(7,7,5) 0.207763727935
	(7,7,24) 0.316155357479
	(7,7,31) 0.282877169882
	(7,7,33) 0.193203744704
	(8,0,30) 0.0708893486323
	(8,0,37) 0.929110651368
	(8,6,35) 1.0
	(9,0,4) 0.0784472524209
	(9,0,6) 0.012385579315
	(9,0,10) 0.394125500347
	(9,0,13) 0.356854844534
	(9,0,41) 0.158186823384
	(9,3,13) 0.0989320140958
	(9,3,15) 0.129144844248
	(9,3,17) 0.175023907807
	(9,3,23) 0.0962257525265
	(9,3,48) 0.500673481323
	(9,4,2) 0.483473676996
	(9,4,27) 0.237224775464
	(9,4,44) 0.27930154754
	(9,7,25) 0.763028133636
	(9,7,42) 0.236971866364
	(10,2,12) 0.00339616474919
	(10,2,27) 0.0509193524517
	(10,2,48) 0.945684482799
	(10,6,6) 0.679282156433
	(10,6,13) 0.320717843567
	(11,3,6) 0.498215868235
	(11,3,7) 0.131889941138
	(11,3,34) 0.0934040049001
	(11,3,43) 0.276490185727
	(12,2,16) 0.919794440688
	(12,2,39) 0.080205559312
	(12,4,7) 0.0272581433911
	(12,4,21) 0.413222466762
	(12,4,28) 0.313072629784
	(12,4,29) 0.246446760063
	(13,2,0) 0.08513063116
	(13,2,10) 0.30341689553
	(13,2,13) 0.012917126348
	(13,2,17) 0.0591138303526
	(13,2,24) 0.21220248323
	(13,2,36) 0.0280778844585
	(13,2,40) 0.299141148921
	(13,6,5) 0.19045609396
	(13,6,36) 0.80954390604
	(14,5,14) 0.0228565058274
	(14,5,17) 0.701094515765
	(14,5,30) 0.110590725931
	(14,5,39) 0.165458252477
	(14,7,9) 0.0994331336347
	(14,7,14) 0.0403415792985
	(14,7,25) 0.708190185151
	(14,7,33) 0.152035101916
	(15,3,0) 0.178763522599
	(15,3,5) 0.0992880700515
	(15,3,8) 0.395145200811
	(15,3,41) 0.326803206539
	(15,4,6) 0.480117731078
	(15,4,43) 0.310592615636
	(15,4,48) 0.209289653287
	(15,6,21) 0.19531101269
	(15,6,23) 0.115247215671
	(15,6,24) 0.0369491251345
	(15,6,34) 0.0461188081608
	(15,6,46) 0.606373838343
	(16,0,2) 0.144502383906
	(16,0,11) 0.0944523564612
	(16,0,14) 0.205078830086
	(16,0,17) 0.198200534964
	(16,0,44) 0.357765894583
	(16,1,8) 0.0349883895696
	(16,1,9) 0.17942950295
	(16,1,16) 0.298095185382
	(16,1,20) 0.12827660813
	(16,1,41) 0.359210313968
	(16,4,1) 0.0588284508883
	(16,4,3) 0.177634918915
	(16,4,9) 0.019192915955
	(16,4,22) 0.155118608021
	(16,4,28) 0.136011332655
	(16,4,34) 0.0802890109084
	(16,4,44) 0.372924762658
	(16,5,9) 0.232890618745
	(16,5,16) 0.107173384794
	(16,5,28) 0.65993599646
	(16,6,0) 0.213843158115
	(16,6,16) 0.604019500824
	(16,6,30) 0.182137341061
	(16,7,5) 0.229723860115
	(16,7,29) 0.770276139885
	(17,0,21) 1.0
	(17,1,5) 0.0433216989277
	(17,1,10) 0.298631186572
	(17,1,14) 0.108543760379
	(17,1,19) 0.0218150538984
	(17,1,43) 0.321818037452
	(17,1,44) 0.145484352375
	(17,1,47) 0.0603859103969
	(17,2,2) 0.326465965276
	(17,2,6) 0.318351481094
	(17,2,10) 0.0659086884377
	(17,2,22) 0.263356345997
	(17,2,47) 0.0259175191953
	(17,3,5) 0.597349843342
	(17,3,10) 0.276093141719
	(17,3,25) 0.0360929881711
	(17,3,43) 0.0904640267679
	(17,6,1) 0.1624863299
	(17,6,11) 0.303782184959
	(17,6,13) 0.16024074046
	(17,6,47) 0.373490744681
	(17,7,4) 0.0284457114494
	(17,7,5) 0.569512583781
	(17,7,13) 0.0373319714712
	(17,7,15) 0.31240342131
	(17,7,44) 0.0523063119877
	(18,2,0) 0.104999933448
	(18,2,9) 0.216105876824
	(18,2,47) 0.678894189728
	(18,3,24) 0.825610644164
	(18,3,30) 0.174389355836
	(18,5,11) 0.708436218582
	(18,5,18) 0.016431767043
	(18,5,26) 0.100520210529
	(18,5,31) 0.174611803846
	(18,6,16) 0.0131783717489
	(18,6,25) 0.291305301404
	(18,6,42) 0.00125619452528
	(18,6,48) 0.694260132322
	(18,7,20) 0.187765448497
	(18,7,25) 0.181313766168
	(18,7,34) 0.630920785335
	(19,0,11) 0.210636120762
	(19,0,14) 0.171931374145
	(19,0,23) 0.275082310838
	(19,0,27) 0.270097685514
	(19,0,28) 0.0157137572858
	(19,0,40) 0.0565387514557
	(19,4,0) 0.103016690353
	(19,4,18) 0.0166609187869
	(19,4,21) 0.235258171761
	(19,4,34) 0.6450642191
	(19,5,3) 0.987973624257
	(19,5,19) 0.012026375743
	(19,6,23) 1.0
	(20,1,2) 0.00816832309002
	(20,1,8) 0.265564580078
	(20,1,10) 0.0925177487294
	(20,1,25) 0.182941370347
	(20,1,38) 0.00621454887474
	(20,1,43) 0.434319986991
	(20,1,45) 0.0102734418893
	(20,2,1) 0.418362032601
	(20,2,19) 0.198032265569
	(20,2,28) 0.383605701831
	(20,6,19) 0.299384437904
	(20,6,20) 0.665547663015
	(20,6,38) 0.0350678990816
	(21,2,17) 0.334865466772
	(21,2,25) 0.0446842157216
	(21,2,32) 0.620450317506
	(21,6,12) 0.22502605985
	(21,6,29) 0.00842690618733
	(21,6,32) 0.237857818345
	(21,6,46) 0.528689215617
	(22,2,5) 0.726039650042
	(22,2,19) 0.083774486362
	(22,2,42) 0.190185863596
	(22,5,24) 0.236391040199
	(22,5,41) 0.576631278828
	(22,5,47) 0.186977680973
	(22,7,19) 1.0
	(23,2,43) 1.0
	(23,4,37) 1.0
	(23,7,2) 0.0182249828792
	(23,7,8) 0.186149631274
	(23,7,19) 0.167930452976
	(23,7,28) 0.286681268225
	(23,7,29) 0.0635090099463
	(23,7,35) 0.277504654699
	(24,1,18) 0.601033235372
	(24,1,40) 0.398966764628
	(24,2,23) 1.0
	(24,3,5) 0.327134444255
	(24,3,37) 0.672865555745
	(24,6,21) 1.0
	(24,7,7) 0.0538046392297
	(24,7,26) 0.0833733630398
	(24,7,29) 0.569962634267
	(24,7,33) 0.292859363464
