I: (state)
	(0) 0.198678237103
	(9) 0.590956972221
	(10) 0.210364790676
F: (state)
	(1) 0.511121356202
	(8) 0.10639146485
	(12) 0.132259677709
	(15) 0.593349743145
S: (state,symbol) 
	(0,4) 0.26138085312
	(0,11) 0.73861914688
	(1,2) 1.0
	(2,1) 0.89144513053
	(2,10) 0.10855486947
	(3,12) 1.0
	(4,7) 1.0
	(5,1) 0.685663846839
	(5,6) 0.138194512176
	(5,7) 0.0107810011271
	(5,8) 0.165360639858
	(6,3) 0.0741130442196
	(6,5) 0.0991731163595
	(6,11) 0.826713839421
	(7,1) 0.10620211857
	(7,7) 0.73845032862
	(7,12) 0.15534755281
	(8,2) 0.0752463840098
	(8,6) 0.22603310794
	(8,8) 0.274826777298
	(8,9) 0.253114618441
	(8,12) 0.17077911231
	(9,10) 0.984631928729
	(9,12) 0.0153680712708
	(10,4) 0.151374267654
	(10,12) 0.848625732346
	(11,2) 0.892012673142
	(11,12) 0.107987326858
	(12,0) 0.125084077081
	(12,2) 0.053076472585
	(12,4) 0.389802700142
	(12,6) 0.396102331735
	(12,7) 0.0359344184568
	(13,0) 0.179650775622
	(13,1) 0.19871830151
	(13,9) 0.597674443984
	(13,12) 0.0239564788845
	(14,4) 1.0
	(15,7) 0.169222861597
	(15,11) 0.830777138403
	(16,8) 1.0
	(17,2) 0.0454401705574
	(17,4) 0.954559829443
	(18,3) 0.196601216549
	(18,4) 0.00524647863857
	(18,7) 0.264395398038
	(18,12) 0.533756906775
	(19,0) 0.0965661563941
	(19,1) 0.139644535239
	(19,2) 0.0706573215488
	(19,7) 0.237967765778
	(19,9) 0.412037541162
	(19,10) 0.043126679878
	(20,4) 0.375657254079
	(20,5) 0.0539963017593
	(20,6) 0.492003875785
	(20,8) 0.0635664619939
	(20,11) 0.0147761063825
	(21,0) 0.206413435526
	(21,2) 0.294256163582
	(21,5) 0.340863934688
	(21,7) 0.158466466203
T: (state,symbol,state) 
	(0,4,13) 0.207016949926
	(0,4,14) 0.792983050074
	(0,11,1) 0.143671326688
	(0,11,4) 0.088646653179
	(0,11,8) 0.0122401563102
	(0,11,13) 0.315773955127
	(0,11,15) 0.0458161118394
	(0,11,17) 0.393851796856
	(1,2,1) 0.25585500784
	(1,2,7) 0.423318041
	(1,2,15) 0.0590709712328
	(1,2,18) 0.261755979927
	(2,1,0) 0.130358787358
	(2,1,5) 0.39991803963
	(2,1,18) 0.469723173013
	(2,10,0) 0.022615934007
	(2,10,3) 0.38961709221
	(2,10,9) 0.227154776773
	(2,10,15) 0.237041021494
	(2,10,18) 0.123571175517
	(3,12,1) 0.632587702986
	(3,12,2) 0.117772710595
	(3,12,9) 0.111297511027
	(3,12,16) 0.099922367609
	(3,12,18) 0.0384197077819
	(4,7,10) 0.086233977914
	(4,7,11) 0.128861573347
	(4,7,18) 0.178583553472
	(4,7,20) 0.606320895266
	(5,1,1) 0.493635333746
	(5,1,7) 0.240149742045
	(5,1,9) 0.266214924209
	(5,6,6) 0.082551573109
	(5,6,11) 0.220758758792
	(5,6,12) 0.696689668099
	(5,7,2) 0.447398550541
	(5,7,21) 0.552601449459
